0.552991278	0.263387013	0.555152127	0.394962225	-1
0.442310058	0.675604486	0.46565827	0.406914402	-1
0.495424362	0.625081623	0.442683554	0.369713411	-1
0.574205454	0.360322392	0.488254128	0.463164934	-1
0.485049132	0.283490797	0.703219192	0.367590417	-1
0.377599722	0.809290074	0.499011057	0.268144036	-1
0.378959322	0.810529802	0.518878251	0.329616252	-1
0.570022555	0.674755919	0.359164682	0.404140629	-1
0.502184508	0.626255106	0.416248955	0.364123594	-1
0.56169461	0.441786407	0.462576931	0.471771739	-1
0.577877321	0.692118421	0.356918661	0.388353496	-1
0.438178893	0.632456901	0.385596442	0.356413937	-1
0.451755335	0.761770319	0.385785713	0.303143484	-1
0.426649106	0.42886169	0.589261999	0.439342913	-1
0.568246558	0.356079557	0.485200549	0.457046419	-1
0.493777701	0.512414631	0.513121244	0.446359206	-1
0.549874608	0.613854671	0.380353622	0.426983486	-1
0.491903913	0.647601773	0.434790975	0.446930175	-1
0.522906579	0.721102191	0.32826927	0.40222394	-1
0.457836312	0.446029242	0.503850097	0.449744641	-1
0.461668428	0.519531238	0.569830129	0.451743348	-1
0.543821075	0.469528872	0.489443384	0.476708569	-1
0.498086781	0.426511885	0.597586789	0.468427943	-1
0.480462453	0.431799183	0.566287598	0.453130392	-1
0.515540764	0.29543698	0.623293008	0.436936389	-1
0.468077791	0.698452706	0.390299838	0.382397754	-1
0.401665589	0.730960079	0.461604076	0.266226085	-1
0.566054163	0.709613413	0.339133452	0.415643602	-1
0.486292014	0.529581552	0.44168357	0.429838646	-1
0.541855807	0.709742749	0.3401082	0.416418668	-1
0.49490702	0.626321351	0.441953597	0.371019385	-1
0.489667355	0.428926989	0.597965332	0.475238561	-1
0.578571316	0.535196606	0.368057286	0.443829908	-1
0.459823978	0.524294569	0.571505181	0.45345657	-1
0.438364064	0.717903503	0.404977839	0.35771991	-1
0.502995221	0.411172064	0.606939954	0.411646189	-1
0.562297125	0.429253482	0.448791975	0.450642103	-1
0.497588366	0.493288749	0.518042302	0.449418463	-1
0.492938597	0.628346556	0.466576237	0.370120345	-1
0.363110992	0.816731597	0.443575338	0.189744641	-1
0.597804451	0.694143625	0.331919055	0.384968691	-1
0.430628539	0.71228845	0.464306872	0.301143515	-1
0.535581458	0.708569265	0.342890491	0.409810571	-1
0.460750461	0.672339553	0.454981783	0.405282567	-1
0.523739373	0.634740777	0.411275532	0.41596978	-1
0.606018833	0.733111465	0.278588666	0.310812132	-1
0.550253151	0.528928566	0.461333733	0.444156401	-1
0.572139241	0.336562515	0.509417833	0.459248908	-1
0.376397849	0.776129714	0.521824577	0.336997839	-1
0.545694863	0.47494519	0.495282409	0.491228845	-1
0.507238056	0.546032397	0.4526304	0.447705241	-1
0.541575054	0.470702355	0.501985773	0.500285484	-1
0.558328733	0.624690462	0.370893204	0.432408606	-1
0.546328922	0.730111512	0.307187584	0.309670194	-1
0.496452737	0.653346162	0.452684343	0.455414583	-1
0.453035757	0.774303244	0.39067838	0.2979606	-1
0.518537562	0.773713348	0.327240895	0.302979448	-1
0.619075409	0.604520433	0.358650494	0.43253097	-1
0.579754263	0.305881611	0.521499661	0.444564281	-1
